Id,Nombres,Apellidos,Edad,Nota 1,% Nota 1,Nota 2,% Nota 2,Nota 3,% Nota 3,Nota 4,% Nota 4,Nota 5,% Nota 5
24395268903,Pedro Ana,González Gómez,28,"0,5",10%,"3,7",20%,"1,9",30%,"4,1",20%,0,20%
90117548638,Ana,Gómez López,23,2,10%,"1,7",20%,5,30%,"3,8",20%,"0,4",20%
01009114670,Sofía,López Fernández,20,"0,2",10%,"1,3",20%,"4,4",30%,"4,6",20%,"1,5",20%
03113523666,Valentina Ana,Hernández Gómez,28,3,10%,"3,4",20%,"0,7",30%,"3,5",20%,"2,8",20%
88837646860,Ana María,Rodríguez Fernández,23,"2,7",10%,"4,9",20%,"2,5",30%,"0,3",20%,"1,1",20%
86910755320,María,Fernández Hernández,26,"3,2",10%,"3,8",20%,"4,4",30%,"0,1",20%,"2,1",20%
56318136470,Valentina Valentina,González Hernández,20,"0,2",10%,"2,6",20%,"0,6",30%,"0,8",20%,"1,1",20%
01993943925,María,González Hernández,22,"1,2",10%,"1,1",20%,"4,1",30%,"0,8",20%,"0,2",20%
23639542044,Pedro,Pérez Hernández,18,3,10%,"4,5",20%,"0,4",30%,"3,9",20%,1,20%
21222774694,Lucía Pedro,Martínez García,27,3,10%,"2,8",20%,"3,7",30%,"4,8",20%,"4,7",20%
14985310564,Lucía Carlos,Hernández Rodríguez,23,"4,5",10%,"3,4",20%,"3,2",30%,"4,3",20%,"3,1",20%
72730613376,Luis Juan,Rodríguez González,21,"2,8",10%,"4,6",20%,"2,2",30%,1,20%,"2,4",20%
85626013180,Valentina,Hernández Sánchez,23,"3,7",10%,"3,7",20%,"4,1",30%,"1,3",20%,"0,7",20%
96320606155,Ana Luis,Hernández Hernández,25,5,10%,"3,6",20%,4,30%,"3,6",20%,"4,9",20%
81695239875,Luis,López Hernández,19,"4,2",10%,"1,7",20%,"1,1",30%,"1,5",20%,"1,7",20%
53605739097,Diego María,Gómez Rodríguez,19,"2,7",10%,"0,6",20%,"2,3",30%,2,20%,"3,8",20%
64054840621,Pedro,Sánchez Sánchez,28,"1,9",10%,"2,3",20%,"4,6",30%,5,20%,"2,2",20%
72058725467,Sofía Diego,Fernández López,22,"2,5",10%,"2,6",20%,"0,7",30%,"4,5",20%,"4,1",20%
31052691000,Valentina,García Pérez,22,"1,1",10%,"0,7",20%,"0,3",30%,"1,7",20%,"4,9",20%
93797515952,María,Fernández Fernández,25,"1,1",10%,"1,1",20%,"0,1",30%,"1,4",20%,"0,1",20%
76906631101,Sofía María,Martínez Gómez,27,"3,1",10%,"3,5",20%,"3,7",30%,"3,1",20%,"0,1",20%
25237540879,Ana Diego,Sánchez Martínez,28,"2,5",10%,"4,5",20%,"3,6",30%,"0,4",20%,"1,6",20%
87553111896,Pedro,López Hernández,20,"4,8",10%,1,20%,"2,5",30%,"4,6",20%,"1,6",20%
97362010745,Sofía Valentina,Martínez López,28,"0,3",10%,"4,2",20%,"0,2",30%,"3,3",20%,"2,6",20%
85294290841,María,Hernández Rodríguez,23,"1,6",10%,"3,4",20%,"3,9",30%,"4,7",20%,"1,1",20%
41759773535,Juan,Rodríguez Rodríguez,26,"3,1",10%,"2,8",20%,4,30%,"0,3",20%,"2,6",20%
31708394414,Lucía Ana,García Fernández,24,"2,1",10%,"3,6",20%,"0,1",30%,"1,4",20%,"1,6",20%
99837411822,Pedro Lucía,Pérez Pérez,28,"0,1",10%,"1,7",20%,4,30%,"3,6",20%,"4,9",20%
18518326719,Carlos Juan,Rodríguez Gómez,18,"1,4",10%,"2,8",20%,"4,1",30%,"1,1",20%,"2,8",20%
48335132605,María María,González Gómez,18,"2,3",10%,"4,3",20%,"4,3",30%,"0,4",20%,2,20%
45582024947,Lucía Sofía,Gómez Gómez,23,"1,3",10%,"0,8",20%,"1,9",30%,"1,2",20%,"1,3",20%
31423630975,Juan,Gómez Pérez,18,"3,5",10%,"1,1",20%,"2,8",30%,"3,3",20%,2,20%
94798906737,Pedro Pedro,Rodríguez Fernández,25,"2,9",10%,"0,5",20%,"4,2",30%,"2,4",20%,"3,8",20%
18695692737,Luis,Martínez Pérez,25,"4,3",10%,"2,6",20%,"2,2",30%,4,20%,"2,4",20%
52751255160,Valentina,González García,19,"1,4",10%,"0,4",20%,"4,4",30%,"4,7",20%,"2,4",20%
87361286004,Lucía Pedro,Sánchez Gómez,26,"2,8",10%,"3,1",20%,"2,6",30%,"1,2",20%,"2,9",20%
69315808084,Sofía,López Hernández,26,"2,2",10%,"2,2",20%,"3,1",30%,"3,6",20%,"1,6",20%
11900023772,Carlos Luis,Hernández González,22,"1,6",10%,"2,4",20%,"2,3",30%,"1,2",20%,1,20%
50582108921,Lucía Pedro,Hernández Hernández,25,"4,6",10%,"4,2",20%,"1,4",30%,"0,9",20%,"4,4",20%
82203231454,Pedro Sofía,Rodríguez Hernández,27,"1,1",10%,"3,9",20%,"2,8",30%,"4,7",20%,"2,7",20%
75170605575,Valentina Valentina,Hernández Fernández,20,"3,1",10%,"3,5",20%,"4,2",30%,"0,2",20%,"3,6",20%
61899614765,Diego,González Fernández,19,"4,7",10%,"0,4",20%,"1,8",30%,"2,2",20%,"0,2",20%
43321699901,Juan,García López,25,3,10%,"1,8",20%,"1,6",30%,"0,7",20%,"4,4",20%
07373344117,Diego Ana,Gómez Pérez,20,"0,2",10%,"0,6",20%,5,30%,"3,8",20%,"0,5",20%
54565948885,Diego,González Hernández,19,"4,8",10%,"4,5",20%,"3,5",30%,"2,1",20%,"3,4",20%
18063890801,Pedro Diego,González Pérez,19,"2,4",10%,"4,9",20%,"1,6",30%,"0,3",20%,"4,3",20%
71754688044,María Carlos,Fernández Martínez,21,1,10%,"2,8",20%,"1,4",30%,"2,8",20%,"2,1",20%
21180924312,Lucía Pedro,García Hernández,21,"2,5",10%,"2,3",20%,"3,8",30%,"3,3",20%,"3,8",20%
10402482467,Valentina Carlos,Sánchez Rodríguez,25,"4,1",10%,"3,4",20%,"3,6",30%,"0,9",20%,"2,8",20%
87628539748,Valentina Diego,Pérez González,27,5,10%,"4,1",20%,"3,5",30%,"1,1",20%,"1,4",20%
66009156539,Diego,García Gómez,21,"4,1",10%,"4,4",20%,"3,7",30%,5,20%,"2,2",20%
29469100915,María,López Martínez,21,1,10%,"3,4",20%,"1,6",30%,"0,7",20%,"2,5",20%
87250650049,Pedro Sofía,González Hernández,24,"3,2",10%,"2,9",20%,"1,8",30%,"3,9",20%,"4,5",20%
54183865565,María,Hernández Hernández,28,"3,6",10%,"4,4",20%,"0,2",30%,"0,8",20%,3,20%
47291997467,Luis Carlos,López López,25,"4,9",10%,"0,1",20%,"4,8",30%,"1,4",20%,"1,3",20%
90435016239,Juan,López Pérez,21,"0,7",10%,0,20%,"1,6",30%,4,20%,"2,7",20%
75531922925,Pedro,Martínez Martínez,23,4,10%,"2,3",20%,1,30%,"0,8",20%,"1,1",20%
71472458632,Pedro,Martínez Rodríguez,25,"0,7",10%,"4,2",20%,"1,3",30%,"4,2",20%,"3,9",20%
51954791493,Diego Lucía,Pérez García,25,"2,3",10%,"2,4",20%,1,30%,"4,4",20%,"4,6",20%
36445021618,María Ana,García Sánchez,23,"2,1",10%,"4,9",20%,"1,2",30%,"0,6",20%,"2,9",20%
56432238651,Pedro María,Gómez García,22,"1,9",10%,"4,8",20%,"1,5",30%,"4,6",20%,"1,3",20%
94666662489,Valentina Valentina,Pérez Hernández,28,3,10%,"0,9",20%,"1,2",30%,"3,3",20%,"2,1",20%
53161794687,Valentina,Fernández Martínez,21,3,10%,"3,6",20%,"2,1",30%,"0,2",20%,"2,2",20%
28526084377,Luis,Sánchez García,19,"3,8",10%,"3,7",20%,"0,8",30%,"2,6",20%,0,20%
10996191279,Ana Juan,González López,22,"4,1",10%,"2,4",20%,"4,6",30%,"2,9",20%,"3,4",20%
84342234817,Valentina Pedro,López López,28,3,10%,1,20%,"1,2",30%,2,20%,"3,7",20%
48558989937,Ana,González Fernández,21,"4,1",10%,"0,3",20%,"4,9",30%,"4,5",20%,1,20%
51515546934,Juan,Martínez Rodríguez,23,"4,6",10%,"0,9",20%,"1,8",30%,"0,1",20%,"0,5",20%
29118065535,Lucía,Martínez Fernández,21,"1,8",10%,"0,4",20%,"1,9",30%,5,20%,"1,1",20%
04865064682,Lucía,Sánchez González,21,3,10%,"3,4",20%,2,30%,"2,2",20%,"3,1",20%
36938050590,Diego Juan,Fernández Fernández,23,3,10%,0,20%,"4,5",30%,"2,4",20%,1,20%
54221546527,Diego,Pérez Hernández,19,"3,2",10%,"2,4",20%,"4,1",30%,"3,4",20%,4,20%
66139347746,Pedro Luis,Martínez Sánchez,28,"2,7",10%,"0,9",20%,"0,5",30%,"2,9",20%,"3,5",20%
63175530795,Sofía,Hernández García,26,"4,3",10%,"1,7",20%,"2,7",30%,"0,3",20%,"2,3",20%
80740140145,María,Pérez Martínez,21,"4,1",10%,"4,4",20%,"1,7",30%,"1,8",20%,"3,4",20%
29402679561,Luis,Martínez González,28,"0,8",10%,"3,2",20%,"1,2",30%,"4,1",20%,"2,2",20%
67665125457,Carlos,García García,28,"2,8",10%,"3,7",20%,"2,3",30%,0,20%,"1,7",20%
77504770854,Valentina,López López,25,"3,3",10%,"3,3",20%,2,30%,"3,3",20%,"0,1",20%
43930504833,Diego,Martínez Martínez,18,"4,4",10%,"4,2",20%,"0,6",30%,"1,3",20%,"1,1",20%
35800628270,Pedro Valentina,Pérez Sánchez,21,"1,6",10%,"2,9",20%,"2,2",30%,"3,1",20%,"2,4",20%
73106804830,Pedro,Rodríguez Gómez,20,"2,2",10%,"0,8",20%,"3,5",30%,"2,5",20%,"4,7",20%
66194844886,Lucía,García González,26,"1,5",10%,"4,9",20%,1,30%,"2,6",20%,"1,3",20%
66994992907,Carlos,Martínez Sánchez,24,"4,7",10%,"4,7",20%,"3,5",30%,"2,6",20%,"2,5",20%
81302752065,Carlos Valentina,Rodríguez Martínez,26,5,10%,"2,5",20%,"4,9",30%,"2,3",20%,"1,9",20%
08043283729,Juan Ana,González Rodríguez,25,5,10%,"0,4",20%,"0,3",30%,"3,7",20%,"0,3",20%
07242674733,Valentina Sofía,García Fernández,25,"0,2",10%,"1,9",20%,0,30%,"3,9",20%,"0,3",20%
08750553775,Carlos,García Hernández,18,"3,2",10%,"1,6",20%,"2,3",30%,"4,8",20%,"4,7",20%
43379439309,Pedro Valentina,Pérez Fernández,25,"1,3",10%,3,20%,"1,5",30%,"0,6",20%,"2,3",20%
99951022999,Valentina Ana,Hernández García,24,"1,5",10%,"0,9",20%,"2,5",30%,"1,1",20%,"0,4",20%
15483555731,Ana Lucía,Fernández Rodríguez,24,"2,7",10%,"2,8",20%,"4,5",30%,"2,7",20%,"4,4",20%
07048111976,Sofía Diego,Fernández González,27,"0,6",10%,0,20%,"2,5",30%,4,20%,"1,7",20%
93170661151,Lucía,Rodríguez López,24,"4,5",10%,"3,1",20%,"3,7",30%,"3,5",20%,"4,1",20%
58342448218,Sofía Diego,Gómez González,22,2,10%,"3,6",20%,"4,9",30%,"1,4",20%,"2,5",20%
35375929040,Pedro,Rodríguez González,18,"4,8",10%,"2,6",20%,"2,7",30%,"4,7",20%,"0,7",20%
82101568149,Pedro,López Gómez,24,"2,8",10%,"2,7",20%,"3,5",30%,"3,4",20%,"2,1",20%
56239696404,Pedro Valentina,Sánchez García,18,4,10%,"1,5",20%,"3,8",30%,"4,5",20%,"4,5",20%
78240857356,Lucía,González Rodríguez,24,"3,9",10%,5,20%,"0,4",30%,"4,6",20%,"2,8",20%
65665423415,Pedro Ana,Fernández Fernández,27,"4,6",10%,"1,2",20%,"0,9",30%,"3,1",20%,"2,2",20%
20950245953,Sofía Luis,Rodríguez Pérez,20,"2,5",10%,"2,7",20%,"3,1",30%,"1,4",20%,"0,7",20%
88472271429,María Carlos,López Pérez,26,"2,1",10%,"4,9",20%,"1,7",30%,"3,3",20%,"0,2",20%
39655789570,Valentina Lucía,López López,26,"1,2",10%,"0,4",20%,"3,1",30%,"2,9",20%,"1,7",20%
38669053153,Juan María,López Pérez,24,"2,9",10%,"2,2",20%,"3,9",30%,"4,3",20%,"0,6",20%
12717476229,Carlos,López Sánchez,21,"0,3",10%,"3,4",20%,"3,1",30%,"2,9",20%,"3,4",20%
47484441025,Luis Lucía,Martínez Martínez,18,"4,2",10%,"2,2",20%,"0,9",30%,"3,8",20%,"3,6",20%
02998562052,Juan Sofía,Fernández Gómez,20,4,10%,"2,8",20%,"4,1",30%,"3,1",20%,"0,8",20%
69159949055,Pedro,Gómez Fernández,27,"0,4",10%,"3,2",20%,2,30%,"4,3",20%,"1,7",20%
65384626101,Luis,García Hernández,19,"2,8",10%,"2,3",20%,"4,1",30%,"1,6",20%,"3,2",20%
20560076522,María Diego,Hernández González,23,"0,3",10%,"0,7",20%,"3,7",30%,"3,5",20%,"0,1",20%
83694634895,Diego Lucía,Fernández Pérez,18,"0,3",10%,"1,2",20%,"0,5",30%,2,20%,5,20%
39746934430,Diego,García González,25,"4,9",10%,"0,3",20%,"2,5",30%,"3,4",20%,"4,2",20%
10231663981,Carlos Sofía,López Gómez,27,"2,6",10%,"4,2",20%,"1,1",30%,"4,9",20%,"4,6",20%
71477175991,Juan Lucía,Hernández Pérez,24,2,10%,"4,2",20%,"0,5",30%,"0,2",20%,"0,2",20%
28567369930,Diego,Pérez López,26,"2,3",10%,"3,4",20%,"3,8",30%,"2,3",20%,"3,7",20%
17500464469,Lucía Sofía,García Sánchez,20,"4,9",10%,0,20%,"1,4",30%,"4,6",20%,"2,1",20%
02736841248,Carlos Diego,García García,19,"0,9",10%,"0,6",20%,"2,8",30%,"0,7",20%,"0,4",20%
85149812045,Pedro,González García,23,"3,5",10%,"0,3",20%,"0,6",30%,"0,2",20%,"3,7",20%
86806087517,Pedro,Hernández García,22,"0,2",10%,"2,7",20%,"4,5",30%,"4,6",20%,"3,3",20%
70748963983,Ana Valentina,Rodríguez García,28,"0,1",10%,"4,7",20%,"3,7",30%,"3,2",20%,"3,3",20%
87270043831,Juan,Gómez Martínez,19,"3,3",10%,"2,8",20%,"3,4",30%,"2,3",20%,3,20%
17260571965,Lucía María,Sánchez Rodríguez,28,"2,4",10%,"0,3",20%,"4,3",30%,"1,4",20%,"2,6",20%
62567371433,Luis,López López,25,"3,7",10%,4,20%,"3,9",30%,"2,9",20%,"2,7",20%
84568427813,Valentina Ana,Rodríguez Gómez,22,"4,4",10%,"3,8",20%,"2,4",30%,"3,1",20%,"3,3",20%
08258860221,Juan,Pérez Gómez,25,"3,4",10%,"2,8",20%,"3,8",30%,"0,5",20%,"0,2",20%
33329872228,Sofía,García Sánchez,21,"1,8",10%,"4,3",20%,0,30%,2,20%,"1,9",20%
32657505604,Diego Sofía,Pérez Hernández,27,"4,7",10%,"4,1",20%,"0,9",30%,"4,2",20%,"2,5",20%
85595127894,Diego,García Fernández,25,"1,2",10%,"1,8",20%,"0,4",30%,"1,1",20%,"4,8",20%
94976980015,Juan,Sánchez García,19,"3,7",10%,"3,9",20%,"4,1",30%,"1,6",20%,2,20%
63038695199,Sofía,González Martínez,19,5,10%,5,20%,"2,7",30%,"1,1",20%,"1,1",20%
05645204210,Valentina,Pérez Rodríguez,22,"3,3",10%,2,20%,"3,3",30%,"0,4",20%,"4,4",20%
40169327321,Juan,Hernández García,22,"0,1",10%,"1,2",20%,"3,9",30%,"2,7",20%,0,20%
02428274732,Diego Juan,Sánchez Fernández,28,"2,4",10%,"3,5",20%,"2,7",30%,"0,1",20%,"2,5",20%
61035177140,María Lucía,Hernández Martínez,27,"1,9",10%,"1,5",20%,"2,2",30%,"4,5",20%,"2,9",20%
29844194831,Juan Sofía,García Sánchez,24,"3,1",10%,"0,8",20%,2,30%,"4,7",20%,"1,5",20%
24521049643,Diego María,Pérez Hernández,26,"3,9",10%,"4,8",20%,"4,8",30%,"2,2",20%,"4,1",20%
91056031356,Sofía,López Hernández,21,"1,1",10%,"3,2",20%,"2,9",30%,"2,2",20%,"4,6",20%
61090367924,Diego Luis,Pérez Pérez,19,5,10%,"1,6",20%,"3,9",30%,"1,4",20%,"2,3",20%
87441846213,Sofía Sofía,García Fernández,20,3,10%,4,20%,"1,6",30%,"2,2",20%,"2,9",20%
14114677807,Ana María,Fernández Sánchez,26,"3,9",10%,"1,3",20%,"3,9",30%,"3,2",20%,"0,2",20%
52721666909,Luis María,García Gómez,20,"2,2",10%,"3,1",20%,"2,3",30%,"3,5",20%,"1,7",20%
14608935463,Juan Pedro,Pérez González,18,"4,1",10%,"3,6",20%,"1,3",30%,"0,7",20%,"1,2",20%
48358404090,Valentina,Hernández Sánchez,20,"2,1",10%,"0,8",20%,"3,4",30%,"0,6",20%,"3,2",20%
44495958564,Luis Valentina,Hernández Martínez,26,"3,5",10%,5,20%,"3,3",30%,"0,2",20%,"4,9",20%
04048164417,Sofía Pedro,Rodríguez Sánchez,21,4,10%,"2,5",20%,"3,2",30%,"4,3",20%,"0,2",20%
23357925025,Carlos,López Gómez,27,"0,9",10%,"3,1",20%,"3,2",30%,2,20%,"0,9",20%
90517907556,Diego Pedro,Martínez García,18,"0,4",10%,"2,3",20%,"3,2",30%,"1,7",20%,"4,4",20%
63414978943,Diego Lucía,Rodríguez Gómez,21,"4,8",10%,"4,1",20%,"4,6",30%,4,20%,"4,7",20%
06048903727,Luis Diego,Hernández Pérez,24,"3,8",10%,"3,1",20%,"3,7",30%,"0,9",20%,"1,4",20%
52192732751,Ana Luis,Rodríguez Fernández,26,"2,9",10%,"3,8",20%,"4,8",30%,"1,2",20%,"4,2",20%
50717759273,María Carlos,García Hernández,28,"2,1",10%,"2,4",20%,"4,8",30%,"1,5",20%,"4,1",20%
44216977764,Diego,Fernández García,19,"4,8",10%,"0,9",20%,"1,7",30%,"1,5",20%,"2,9",20%
42221390085,Pedro,Pérez López,26,"0,4",10%,0,20%,"1,4",30%,"1,4",20%,"2,1",20%
30324008129,Carlos Luis,Sánchez González,19,"2,7",10%,"4,6",20%,"1,1",30%,"0,2",20%,"1,5",20%
12328990131,Ana Diego,Gómez Sánchez,25,"3,5",10%,"4,3",20%,4,30%,"4,8",20%,"4,5",20%
28830322810,Carlos Luis,Sánchez Pérez,23,"2,5",10%,"4,3",20%,"2,8",30%,"4,5",20%,"1,9",20%
21169083142,María Lucía,González Rodríguez,20,"4,5",10%,"3,3",20%,"2,6",30%,5,20%,"3,4",20%
94314405826,Carlos Lucía,Pérez González,20,1,10%,"3,7",20%,"3,4",30%,"3,8",20%,"3,4",20%
68769130841,Juan,Rodríguez Hernández,23,"3,5",10%,"4,5",20%,"1,1",30%,"0,7",20%,"2,5",20%
21282988265,Pedro Pedro,Rodríguez López,21,0,10%,1,20%,"3,6",30%,"0,6",20%,"3,4",20%
43212416504,Pedro,Hernández Martínez,27,"3,6",10%,"0,5",20%,1,30%,"0,2",20%,"1,3",20%
29337180144,Juan,Sánchez Gómez,28,"2,2",10%,"0,5",20%,"4,7",30%,"0,9",20%,4,20%
31392011459,Luis Carlos,González Sánchez,23,"3,9",10%,"0,4",20%,"4,5",30%,"4,1",20%,"0,7",20%
03176503298,Sofía Sofía,González González,25,5,10%,"2,1",20%,"1,8",30%,3,20%,"4,3",20%
01859147914,Juan Ana,Rodríguez García,23,1,10%,4,20%,"0,1",30%,"0,2",20%,"2,7",20%
77510549209,Lucía,Gómez Hernández,20,"3,8",10%,"2,6",20%,"1,7",30%,"0,7",20%,"4,6",20%
96206864316,Juan,Martínez Pérez,23,"1,2",10%,"1,1",20%,"4,4",30%,"1,1",20%,"4,6",20%
02765480112,Luis Pedro,Sánchez Fernández,19,"3,1",10%,"2,2",20%,"3,2",30%,"0,4",20%,"2,6",20%
29816047703,Carlos,López Martínez,25,0,10%,"1,6",20%,"3,7",30%,"4,7",20%,"2,1",20%
02289871454,Luis,Fernández García,27,"3,7",10%,"4,8",20%,"4,7",30%,"4,9",20%,"2,5",20%
91384955755,Sofía Diego,Sánchez Martínez,24,"0,7",10%,"4,5",20%,"4,9",30%,"4,6",20%,"2,2",20%
48029628294,Lucía,Fernández Hernández,19,5,10%,"0,3",20%,5,30%,"0,5",20%,2,20%
64954036406,Diego Pedro,Gómez García,19,5,10%,"2,3",20%,"1,1",30%,"3,6",20%,"0,4",20%
80522896262,Ana Pedro,López Martínez,26,"1,1",10%,"4,3",20%,0,30%,"2,6",20%,"3,5",20%
83127397164,Lucía Carlos,Sánchez Martínez,24,"4,1",10%,"0,5",20%,"1,9",30%,"0,1",20%,"2,8",20%
76585520795,Valentina Ana,Fernández García,28,3,10%,"1,9",20%,"0,4",30%,"2,2",20%,"2,8",20%
77380912547,Ana María,Martínez Gómez,21,"3,8",10%,"3,9",20%,"3,4",30%,"2,3",20%,"2,6",20%
52721790968,Luis Sofía,Hernández Sánchez,20,3,10%,"3,8",20%,"3,5",30%,3,20%,"0,5",20%
91010824633,Juan Luis,Pérez López,22,"4,9",10%,"4,2",20%,"2,2",30%,"0,6",20%,"4,3",20%
64492781119,Sofía,Martínez Fernández,25,"0,4",10%,"2,3",20%,"0,2",30%,"3,2",20%,2,20%
92446323203,Diego,López Gómez,20,"1,1",10%,"3,2",20%,"1,6",30%,0,20%,"2,5",20%
71629424569,Juan Pedro,García García,22,"4,2",10%,"3,8",20%,4,30%,"0,2",20%,"2,5",20%
85055707516,Sofía,Hernández Gómez,23,"0,7",10%,"4,7",20%,"3,4",30%,"0,2",20%,"1,2",20%
27181000839,Carlos Diego,Rodríguez Gómez,18,"0,5",10%,"1,9",20%,"1,8",30%,"0,1",20%,"1,2",20%
53926267528,Ana,López Rodríguez,24,"0,8",10%,"3,2",20%,"4,7",30%,1,20%,"3,8",20%
88182919681,Juan,Fernández González,19,"0,6",10%,"3,8",20%,"2,9",30%,"0,3",20%,"2,3",20%
77799325692,Diego Valentina,Rodríguez Hernández,23,"1,6",10%,"3,3",20%,4,30%,"1,6",20%,"1,6",20%
72433729655,Juan Carlos,González Fernández,25,"0,9",10%,"4,4",20%,"4,3",30%,"0,8",20%,"2,1",20%
16257747568,Ana Ana,Hernández Rodríguez,19,"0,9",10%,"1,1",20%,"1,7",30%,"0,3",20%,"2,7",20%
88364540176,Luis,Sánchez Gómez,19,4,10%,"2,8",20%,"0,4",30%,"4,4",20%,"3,6",20%
53284957117,Lucía,Fernández López,25,"0,2",10%,"3,7",20%,"0,3",30%,"3,9",20%,"3,9",20%
08723070047,María,Sánchez Sánchez,25,"3,2",10%,"3,6",20%,"0,5",30%,"0,3",20%,1,20%
34302492444,Pedro,Hernández García,22,"1,4",10%,"4,7",20%,"1,7",30%,1,20%,"1,4",20%
01630086290,Juan,López Hernández,24,"0,2",10%,"2,2",20%,3,30%,0,20%,"2,2",20%
00132471809,María,Fernández Fernández,22,"2,9",10%,"1,2",20%,"1,4",30%,"1,5",20%,"2,7",20%
03926447921,Carlos Pedro,Martínez Sánchez,24,"3,2",10%,"3,8",20%,"1,7",30%,4,20%,0,20%
52633885294,Juan Pedro,Gómez Pérez,26,"4,1",10%,"2,9",20%,"2,6",30%,"3,8",20%,"2,1",20%
44647109572,Luis,Gómez Pérez,27,"2,4",10%,"2,5",20%,0,30%,"1,6",20%,"0,2",20%
53224407575,Luis,Sánchez Gómez,24,"3,5",10%,"1,3",20%,"1,1",30%,"2,2",20%,"1,7",20%
46790377778,Carlos Pedro,Sánchez Sánchez,26,"2,1",10%,"0,5",20%,"4,6",30%,"4,5",20%,2,20%
98897641419,Sofía Lucía,Martínez González,21,"4,6",10%,"1,3",20%,"2,9",30%,"3,8",20%,"2,7",20%
27562853352,Lucía Luis,Hernández Hernández,24,"4,6",10%,"0,9",20%,"1,1",30%,"1,2",20%,"4,4",20%
84899985682,Lucía Carlos,Pérez Hernández,26,"0,2",10%,2,20%,"2,9",30%,"1,3",20%,1,20%
32733298479,Luis Lucía,Rodríguez Rodríguez,28,"3,4",10%,"2,4",20%,"0,5",30%,"4,8",20%,"4,5",20%
99763651703,Sofía María,Pérez González,25,"1,2",10%,"2,7",20%,"0,7",30%,"1,1",20%,"0,7",20%
54974024437,Juan,Fernández Sánchez,22,"0,8",10%,"4,3",20%,5,30%,2,20%,"4,6",20%
41917548420,Sofía Carlos,Fernández Fernández,19,"3,3",10%,"3,1",20%,"4,6",30%,4,20%,0,20%
94160082585,Carlos Diego,González García,20,"2,7",10%,"1,3",20%,"1,8",30%,"1,2",20%,"1,4",20%
09963905291,Ana,Rodríguez Hernández,24,"3,8",10%,"2,2",20%,5,30%,"4,6",20%,"4,8",20%
79451406012,Sofía Valentina,Sánchez González,26,"2,9",10%,"1,3",20%,"3,1",30%,"0,2",20%,"2,5",20%
67873242387,María,Sánchez García,25,"4,7",10%,"4,9",20%,"3,6",30%,"2,5",20%,"0,7",20%
92002417414,Luis Diego,García Pérez,21,"3,8",10%,"0,9",20%,"3,2",30%,0,20%,"4,8",20%
41529889290,Pedro Luis,Hernández Pérez,27,"1,8",10%,"2,7",20%,"1,3",30%,2,20%,"4,5",20%
05654024990,Carlos Juan,López Sánchez,23,3,10%,"1,3",20%,1,30%,"1,9",20%,"2,2",20%
74906856847,Ana Carlos,García Gómez,18,"4,5",10%,"4,1",20%,"2,6",30%,"0,2",20%,"1,3",20%
31784601619,Luis,Hernández González,28,"2,2",10%,"0,2",20%,3,30%,"3,2",20%,"1,1",20%
45737723470,Carlos Ana,Gómez Hernández,21,"1,6",10%,"1,3",20%,"3,7",30%,3,20%,"3,8",20%
15623726322,Ana Carlos,Fernández García,22,1,10%,0,20%,"2,5",30%,"2,4",20%,"2,9",20%
29208947193,Juan,López Hernández,22,"1,7",10%,"1,3",20%,"4,7",30%,"2,1",20%,"1,9",20%
86081639818,Valentina Luis,Martínez Gómez,26,"3,9",10%,1,20%,0,30%,"0,6",20%,"1,6",20%
78890976618,Valentina,Pérez Fernández,24,"3,6",10%,"4,5",20%,"1,2",30%,"4,8",20%,"1,7",20%
96094097585,Carlos Ana,Rodríguez Hernández,23,"1,5",10%,"3,8",20%,"1,8",30%,"2,7",20%,"2,8",20%
38788869519,Pedro Ana,López Martínez,23,"3,1",10%,"1,2",20%,"1,3",30%,"0,7",20%,"3,6",20%
55087838463,María Valentina,Fernández Rodríguez,19,"3,6",10%,"1,4",20%,"2,3",30%,"0,2",20%,"2,3",20%
69288159460,Carlos Lucía,López Sánchez,25,4,10%,"4,8",20%,"2,9",30%,"1,5",20%,5,20%
12916690364,Carlos,López Pérez,18,"3,7",10%,"2,5",20%,0,30%,5,20%,"3,9",20%
16189412510,María,Pérez Pérez,20,"0,1",10%,"1,5",20%,"1,1",30%,"0,4",20%,"3,1",20%
48802725558,Lucía,Gómez Rodríguez,20,"4,4",10%,"2,1",20%,"3,3",30%,"2,7",20%,"4,4",20%
96127120988,Lucía,Sánchez Pérez,18,"2,7",10%,"4,5",20%,"1,7",30%,"0,8",20%,"0,9",20%
17725494253,Diego Diego,Rodríguez Fernández,18,"0,8",10%,"1,7",20%,"2,9",30%,3,20%,"4,7",20%
42319701956,Pedro Valentina,Pérez Martínez,25,"2,3",10%,2,20%,"4,4",30%,"3,7",20%,"3,5",20%
24085204654,Juan,González Martínez,23,"3,1",10%,"2,7",20%,"4,2",30%,"3,6",20%,"2,7",20%
03641130014,Pedro,Rodríguez Fernández,22,"3,2",10%,"4,8",20%,"0,8",30%,"2,5",20%,"3,3",20%
31630581397,Ana,Martínez Sánchez,23,"2,6",10%,"0,6",20%,"3,9",30%,"3,9",20%,"3,6",20%
40848117478,Juan Ana,Martínez Gómez,28,"4,8",10%,"1,2",20%,"2,2",30%,"0,5",20%,"2,5",20%
45439444070,Ana,López García,20,"3,2",10%,"3,7",20%,"0,5",30%,"1,8",20%,"1,6",20%
